order_item_id,order_id,product_id,quantity,unit_price,subtotal
13170,4392,38,2,307.83,615.66
13171,4393,8,2,351.35,702.7
13172,4393,23,1,109.37,109.37
13173,4393,13,5,156.7,783.5
13174,4394,71,2,208.34,416.68
13175,4394,9,3,88.43,265.29
13176,4394,7,4,21.26,85.04
13177,4394,9,2,88.43,176.86
13178,4394,68,1,174.73,174.73
13179,4395,83,1,455.02,455.02
13180,4396,93,3,493.18,1479.54
13181,4396,43,4,112.62,450.48
13182,4396,79,3,219.91,659.73
13183,4396,23,5,109.37,546.85
13184,4397,93,2,493.18,986.36
13185,4397,87,2,31.74,63.48
13186,4397,29,5,148.73,743.65
13187,4397,3,3,298.06,894.18
13188,4397,14,1,226.87,226.87
13189,4398,47,4,147.59,590.36
13190,4399,89,5,123.21,616.05
13191,4399,48,5,454.26,2271.3
13192,4400,10,3,403.13,1209.39
13193,4400,96,2,125.55,251.1
13194,4400,21,2,466.52,933.04
13195,4401,60,1,463.32,463.32
13196,4402,94,5,491.84,2459.2
13197,4402,35,1,487.48,487.48
13198,4403,94,2,491.84,983.68
13199,4404,1,1,425.15,425.15
13200,4404,96,5,125.55,627.75
13201,4404,81,4,21.17,84.68
13202,4405,1,2,425.15,850.3
13203,4405,96,1,125.55,125.55
13204,4406,25,5,58.97,294.85
13205,4406,97,3,435.27,1305.81
13206,4406,27,3,169.87,509.61
13207,4407,45,1,153.43,153.43
13208,4407,1,3,425.15,1275.45
13209,4408,99,3,308.48,925.44
13210,4408,84,5,448.9,2244.5
13211,4409,77,4,22.82,91.28
13212,4409,92,5,170.38,851.9
13213,4409,85,1,276.89,276.89
13214,4409,44,3,462.08,1386.24
13215,4409,77,3,22.82,68.46
13216,4410,4,1,286.47,286.47
13217,4410,99,3,308.48,925.44
13218,4411,55,1,317.52,317.52
13219,4412,71,1,208.34,208.34
13220,4412,93,2,493.18,986.36
13221,4412,89,4,123.21,492.84
13222,4413,9,2,88.43,176.86
13223,4413,73,1,478.22,478.22
13224,4413,78,2,75.28,150.56
13225,4413,53,2,495.45,990.9
13226,4414,44,1,462.08,462.08
13227,4414,44,3,462.08,1386.24
13228,4414,35,3,487.48,1462.44
13229,4414,52,2,287.14,574.28
13230,4414,80,1,231.93,231.93
13231,4415,51,4,462.38,1849.52
13232,4415,75,4,293.85,1175.4
13233,4416,39,1,14.98,14.98
13234,4416,19,4,266.45,1065.8
13235,4416,59,5,50.53,252.65
13236,4417,70,3,336.06,1008.18
13237,4417,65,1,315.15,315.15
13238,4417,1,5,425.15,2125.75
13239,4417,98,3,463.98,1391.94
13240,4417,43,2,112.62,225.24
13241,4418,34,3,52.96,158.88
13242,4418,1,1,425.15,425.15
13243,4418,49,1,129.19,129.19
13244,4418,67,3,90.33,270.99
13245,4418,99,5,308.48,1542.4
13246,4419,17,1,279.22,279.22
13247,4420,76,4,264.16,1056.64
13248,4421,25,5,58.97,294.85
13249,4421,48,3,454.26,1362.78
13250,4421,24,4,313.69,1254.76
13251,4421,71,3,208.34,625.02
13252,4421,1,3,425.15,1275.45
13253,4422,99,5,308.48,1542.4
13254,4422,23,5,109.37,546.85
13255,4423,8,3,351.35,1054.05
13256,4423,4,5,286.47,1432.35
13257,4423,85,2,276.89,553.78
13258,4423,81,5,21.17,105.85
13259,4424,85,1,276.89,276.89
13260,4424,55,2,317.52,635.04
13261,4425,5,5,463.08,2315.4
13262,4425,89,5,123.21,616.05
13263,4425,89,1,123.21,123.21
13264,4426,8,3,351.35,1054.05
13265,4427,38,2,307.83,615.66
13266,4427,3,1,298.06,298.06
13267,4427,36,5,258.12,1290.6
13268,4428,50,4,338.6,1354.4
13269,4428,26,3,93.84,281.52
13270,4429,1,4,425.15,1700.6
13271,4429,6,1,189.64,189.64
13272,4429,42,3,278.92,836.76
13273,4429,97,5,435.27,2176.35
13274,4430,98,2,463.98,927.96
13275,4430,93,2,493.18,986.36
13276,4431,51,3,462.38,1387.14
13277,4431,14,4,226.87,907.48
13278,4431,68,2,174.73,349.46
13279,4431,57,2,220.38,440.76
13280,4431,48,2,454.26,908.52
13281,4432,46,4,8.37,33.48
13282,4432,61,1,236.77,236.77
13283,4432,38,3,307.83,923.49
13284,4432,65,3,315.15,945.45
13285,4433,48,5,454.26,2271.3
13286,4434,7,2,21.26,42.52
13287,4434,22,2,180.62,361.24
13288,4434,86,4,432.54,1730.16
13289,4434,25,2,58.97,117.94
13290,4434,39,1,14.98,14.98
13291,4435,2,2,98.29,196.58
13292,4435,16,3,431.44,1294.32
13293,4435,91,3,97.89,293.67
13294,4435,61,2,236.77,473.54
13295,4435,16,4,431.44,1725.76
13296,4436,34,3,52.96,158.88
13297,4436,67,4,90.33,361.32
13298,4436,95,5,120.38,601.9
13299,4437,63,3,7.05,21.15
13300,4437,44,4,462.08,1848.32
13301,4437,61,4,236.77,947.08
13302,4437,79,5,219.91,1099.55
13303,4438,94,5,491.84,2459.2
13304,4439,55,3,317.52,952.56
13305,4439,46,2,8.37,16.74
13306,4439,22,5,180.62,903.1
13307,4439,56,2,106.88,213.76
13308,4440,41,1,132.03,132.03
13309,4440,91,5,97.89,489.45
13310,4440,33,1,84.95,84.95
13311,4441,31,2,465.13,930.26
13312,4442,28,1,401.9,401.9
13313,4442,16,1,431.44,431.44
13314,4442,78,1,75.28,75.28
13315,4443,27,4,169.87,679.48
13316,4444,82,5,456.22,2281.1
13317,4444,52,5,287.14,1435.7
13318,4445,79,2,219.91,439.82
13319,4445,62,2,378.63,757.26
13320,4445,17,4,279.22,1116.88
13321,4445,10,5,403.13,2015.65
13322,4445,55,5,317.52,1587.6
13323,4446,19,4,266.45,1065.8
13324,4446,26,5,93.84,469.2
13325,4447,65,5,315.15,1575.75
13326,4447,97,5,435.27,2176.35
13327,4447,73,2,478.22,956.44
13328,4448,32,1,482.23,482.23
13329,4448,12,1,315.88,315.88
13330,4448,25,5,58.97,294.85
13331,4449,89,5,123.21,616.05
13332,4449,86,4,432.54,1730.16
13333,4449,7,4,21.26,85.04
13334,4450,12,5,315.88,1579.4
13335,4450,41,5,132.03,660.15
13336,4450,63,2,7.05,14.1
13337,4450,99,1,308.48,308.48
13338,4450,71,3,208.34,625.02
13339,4451,66,1,310.48,310.48
13340,4451,26,4,93.84,375.36
13341,4452,60,4,463.32,1853.28
13342,4452,13,1,156.7,156.7
13343,4452,76,4,264.16,1056.64
13344,4452,24,3,313.69,941.07
13345,4453,96,5,125.55,627.75
13346,4453,77,2,22.82,45.64
13347,4453,3,4,298.06,1192.24
13348,4453,81,4,21.17,84.68
13349,4454,86,1,432.54,432.54
13350,4454,97,2,435.27,870.54
13351,4454,28,1,401.9,401.9
13352,4454,2,5,98.29,491.45
13353,4454,6,2,189.64,379.28
13354,4455,82,1,456.22,456.22
13355,4455,53,1,495.45,495.45
13356,4456,17,4,279.22,1116.88
13357,4456,99,3,308.48,925.44
13358,4456,57,2,220.38,440.76
13359,4456,80,2,231.93,463.86
13360,4456,5,3,463.08,1389.24
13361,4457,45,3,153.43,460.29
13362,4457,11,5,192.64,963.2
13363,4457,27,5,169.87,849.35
13364,4457,93,4,493.18,1972.72
13365,4458,49,1,129.19,129.19
13366,4458,17,5,279.22,1396.1
13367,4459,59,2,50.53,101.06
13368,4460,85,1,276.89,276.89
13369,4460,1,5,425.15,2125.75
13370,4461,56,4,106.88,427.52
13371,4462,10,3,403.13,1209.39
13372,4462,93,4,493.18,1972.72
13373,4462,45,1,153.43,153.43
13374,4463,18,3,110.9,332.7
13375,4463,8,4,351.35,1405.4
13376,4463,70,1,336.06,336.06
13377,4463,62,3,378.63,1135.89
13378,4464,31,2,465.13,930.26
13379,4464,60,4,463.32,1853.28
13380,4464,3,4,298.06,1192.24
13381,4464,32,1,482.23,482.23
13382,4465,100,3,446.87,1340.61
13383,4465,49,1,129.19,129.19
13384,4465,5,3,463.08,1389.24
13385,4466,4,5,286.47,1432.35
13386,4466,10,4,403.13,1612.52
13387,4467,83,1,455.02,455.02
13388,4467,68,1,174.73,174.73
13389,4467,14,5,226.87,1134.35
13390,4467,67,4,90.33,361.32
13391,4468,77,1,22.82,22.82
13392,4469,78,4,75.28,301.12
13393,4469,31,4,465.13,1860.52
13394,4470,3,1,298.06,298.06
13395,4471,9,3,88.43,265.29
13396,4471,79,3,219.91,659.73
13397,4471,3,2,298.06,596.12
13398,4472,38,4,307.83,1231.32
13399,4472,97,3,435.27,1305.81
13400,4472,25,4,58.97,235.88
13401,4473,10,2,403.13,806.26
13402,4474,69,1,127.54,127.54
13403,4475,6,1,189.64,189.64
13404,4475,84,3,448.9,1346.7
13405,4475,94,2,491.84,983.68
13406,4476,74,1,156.04,156.04
13407,4477,80,5,231.93,1159.65
13408,4477,86,3,432.54,1297.62
13409,4478,79,4,219.91,879.64
13410,4478,30,4,264.32,1057.28
13411,4478,65,4,315.15,1260.6
13412,4478,2,5,98.29,491.45
13413,4479,53,1,495.45,495.45
13414,4479,77,2,22.82,45.64
13415,4479,7,4,21.26,85.04
13416,4479,79,5,219.91,1099.55
13417,4480,100,3,446.87,1340.61
13418,4480,15,2,56.17,112.34
13419,4480,17,4,279.22,1116.88
13420,4481,65,5,315.15,1575.75
13421,4481,35,2,487.48,974.96
13422,4482,45,2,153.43,306.86
13423,4482,100,1,446.87,446.87
13424,4482,62,5,378.63,1893.15
13425,4482,87,3,31.74,95.22
13426,4482,66,5,310.48,1552.4
13427,4483,81,2,21.17,42.34
13428,4484,71,1,208.34,208.34
13429,4484,34,3,52.96,158.88
13430,4485,79,4,219.91,879.64
13431,4485,17,5,279.22,1396.1
13432,4486,44,1,462.08,462.08
13433,4487,55,2,317.52,635.04
13434,4487,79,3,219.91,659.73
13435,4487,86,4,432.54,1730.16
13436,4488,29,2,148.73,297.46
13437,4488,24,2,313.69,627.38
13438,4488,49,1,129.19,129.19
13439,4488,1,5,425.15,2125.75
13440,4488,58,5,151.22,756.1
13441,4489,49,4,129.19,516.76
13442,4490,68,5,174.73,873.65
13443,4490,32,2,482.23,964.46
13444,4491,62,2,378.63,757.26
13445,4491,46,5,8.37,41.85
13446,4491,89,2,123.21,246.42
13447,4491,5,3,463.08,1389.24
13448,4492,18,2,110.9,221.8
13449,4492,33,5,84.95,424.75
13450,4493,34,2,52.96,105.92
13451,4493,90,5,432.36,2161.8
13452,4494,8,1,351.35,351.35
13453,4494,32,3,482.23,1446.69
13454,4494,63,4,7.05,28.2
13455,4494,95,3,120.38,361.14
13456,4494,90,4,432.36,1729.44
13457,4495,24,1,313.69,313.69
13458,4495,22,3,180.62,541.86
13459,4495,16,5,431.44,2157.2
13460,4496,82,1,456.22,456.22
13461,4497,85,2,276.89,553.78
13462,4498,50,1,338.6,338.6
13463,4499,10,5,403.13,2015.65
13464,4499,81,3,21.17,63.51
13465,4500,10,3,403.13,1209.39
13466,4500,22,1,180.62,180.62
13467,4500,87,5,31.74,158.7
13468,4500,31,5,465.13,2325.65
13469,4501,54,1,127.94,127.94
13470,4501,41,5,132.03,660.15
13471,4501,80,5,231.93,1159.65
13472,4502,21,4,466.52,1866.08
13473,4503,27,2,169.87,339.74
13474,4503,65,2,315.15,630.3
13475,4503,87,5,31.74,158.7
13476,4504,71,5,208.34,1041.7
13477,4504,90,5,432.36,2161.8
13478,4505,51,5,462.38,2311.9
13479,4506,81,2,21.17,42.34
13480,4507,50,1,338.6,338.6
13481,4507,4,4,286.47,1145.88
13482,4507,63,3,7.05,21.15
13483,4507,96,5,125.55,627.75
13484,4507,92,5,170.38,851.9
13485,4508,68,5,174.73,873.65
13486,4508,85,2,276.89,553.78
13487,4508,22,3,180.62,541.86
13488,4509,21,1,466.52,466.52
13489,4510,90,1,432.36,432.36
13490,4510,43,1,112.62,112.62
13491,4510,1,4,425.15,1700.6
13492,4510,69,4,127.54,510.16
13493,4511,83,1,455.02,455.02
13494,4512,62,5,378.63,1893.15
13495,4512,7,2,21.26,42.52
13496,4513,86,5,432.54,2162.7
13497,4513,38,2,307.83,615.66
13498,4513,79,3,219.91,659.73
13499,4514,46,2,8.37,16.74
13500,4515,54,3,127.94,383.82
13501,4515,16,4,431.44,1725.76
13502,4516,18,1,110.9,110.9
13503,4516,80,5,231.93,1159.65
13504,4517,13,4,156.7,626.8
13505,4517,40,5,116.91,584.55
13506,4517,32,2,482.23,964.46
13507,4517,13,4,156.7,626.8
13508,4517,34,1,52.96,52.96
13509,4518,91,5,97.89,489.45
13510,4518,2,2,98.29,196.58
13511,4518,86,4,432.54,1730.16
13512,4519,94,4,491.84,1967.36
13513,4519,50,2,338.6,677.2
13514,4519,18,1,110.9,110.9
13515,4519,62,1,378.63,378.63
13516,4519,80,1,231.93,231.93
13517,4520,34,5,52.96,264.8
13518,4520,62,1,378.63,378.63
13519,4521,49,2,129.19,258.38
13520,4521,79,5,219.91,1099.55
13521,4522,11,4,192.64,770.56
13522,4522,12,4,315.88,1263.52
13523,4522,64,1,386.16,386.16
13524,4522,75,5,293.85,1469.25
13525,4522,86,5,432.54,2162.7
13526,4523,95,2,120.38,240.76
13527,4523,39,4,14.98,59.92
13528,4523,24,3,313.69,941.07
13529,4524,75,4,293.85,1175.4
13530,4524,1,1,425.15,425.15
13531,4525,30,3,264.32,792.96
13532,4525,85,5,276.89,1384.45
13533,4525,45,4,153.43,613.72
13534,4525,43,4,112.62,450.48
13535,4526,34,1,52.96,52.96
13536,4526,100,3,446.87,1340.61
13537,4526,94,2,491.84,983.68
13538,4526,15,1,56.17,56.17
13539,4527,6,1,189.64,189.64
13540,4528,27,2,169.87,339.74
13541,4528,91,5,97.89,489.45
13542,4528,39,3,14.98,44.94
13543,4528,28,5,401.9,2009.5
13544,4529,23,1,109.37,109.37
13545,4529,85,5,276.89,1384.45
13546,4529,2,2,98.29,196.58
13547,4529,81,4,21.17,84.68
13548,4529,46,5,8.37,41.85
13549,4530,38,2,307.83,615.66
13550,4530,80,1,231.93,231.93
13551,4531,72,4,471.19,1884.76
13552,4531,27,3,169.87,509.61
13553,4532,7,5,21.26,106.3
13554,4532,18,5,110.9,554.5
13555,4532,4,4,286.47,1145.88
13556,4532,61,2,236.77,473.54
13557,4532,63,2,7.05,14.1
13558,4533,84,5,448.9,2244.5
13559,4533,31,1,465.13,465.13
13560,4533,58,5,151.22,756.1
13561,4533,21,2,466.52,933.04
13562,4534,26,4,93.84,375.36
13563,4534,52,4,287.14,1148.56
13564,4535,73,4,478.22,1912.88
13565,4536,61,5,236.77,1183.85
13566,4536,63,2,7.05,14.1
13567,4537,12,3,315.88,947.64
13568,4538,23,5,109.37,546.85
13569,4538,86,2,432.54,865.08
13570,4538,24,1,313.69,313.69
13571,4538,32,1,482.23,482.23
13572,4538,14,1,226.87,226.87
13573,4539,91,4,97.89,391.56
13574,4540,45,2,153.43,306.86
13575,4540,76,5,264.16,1320.8
13576,4541,2,4,98.29,393.16
13577,4541,79,1,219.91,219.91
13578,4541,83,4,455.02,1820.08
13579,4541,58,1,151.22,151.22
13580,4542,77,1,22.82,22.82
13581,4542,33,3,84.95,254.85
13582,4542,48,4,454.26,1817.04
13583,4542,75,3,293.85,881.55
13584,4542,80,4,231.93,927.72
13585,4543,26,4,93.84,375.36
13586,4543,80,4,231.93,927.72
13587,4543,98,4,463.98,1855.92
13588,4544,17,5,279.22,1396.1
13589,4545,40,2,116.91,233.82
13590,4545,83,3,455.02,1365.06
13591,4545,6,4,189.64,758.56
13592,4545,70,5,336.06,1680.3
13593,4545,38,5,307.83,1539.15
13594,4546,99,3,308.48,925.44
13595,4546,44,5,462.08,2310.4
13596,4547,2,5,98.29,491.45
13597,4547,72,5,471.19,2355.95
13598,4547,25,4,58.97,235.88
13599,4547,93,4,493.18,1972.72
13600,4547,16,4,431.44,1725.76
13601,4548,100,3,446.87,1340.61
13602,4548,39,1,14.98,14.98
13603,4548,63,5,7.05,35.25
13604,4548,90,2,432.36,864.72
13605,4549,12,3,315.88,947.64
13606,4549,40,5,116.91,584.55
13607,4549,39,2,14.98,29.96
13608,4549,42,3,278.92,836.76
13609,4549,29,1,148.73,148.73
13610,4550,98,2,463.98,927.96
13611,4550,55,2,317.52,635.04
13612,4550,87,2,31.74,63.48
13613,4550,13,2,156.7,313.4
13614,4550,86,3,432.54,1297.62
13615,4551,94,1,491.84,491.84
13616,4551,65,4,315.15,1260.6
13617,4551,46,3,8.37,25.11
13618,4551,55,3,317.52,952.56
13619,4551,51,2,462.38,924.76
13620,4552,33,3,84.95,254.85
13621,4552,92,4,170.38,681.52
13622,4553,22,4,180.62,722.48
13623,4554,11,4,192.64,770.56
13624,4554,62,5,378.63,1893.15
13625,4554,75,5,293.85,1469.25
13626,4554,37,3,18.93,56.79
13627,4554,55,4,317.52,1270.08
13628,4555,25,2,58.97,117.94
13629,4556,99,2,308.48,616.96
13630,4556,51,3,462.38,1387.14
13631,4556,3,4,298.06,1192.24
13632,4557,37,2,18.93,37.86
13633,4557,18,1,110.9,110.9
13634,4557,32,4,482.23,1928.92
13635,4557,20,3,163.74,491.22
13636,4558,44,4,462.08,1848.32
13637,4558,42,3,278.92,836.76
13638,4558,35,1,487.48,487.48
13639,4558,19,5,266.45,1332.25
13640,4559,41,1,132.03,132.03
13641,4559,35,4,487.48,1949.92
13642,4559,63,5,7.05,35.25
13643,4559,5,3,463.08,1389.24
13644,4559,14,1,226.87,226.87
13645,4560,66,4,310.48,1241.92
13646,4560,70,4,336.06,1344.24
13647,4560,26,3,93.84,281.52
13648,4560,37,5,18.93,94.65
13649,4560,75,4,293.85,1175.4
13650,4561,11,5,192.64,963.2
13651,4561,64,3,386.16,1158.48
13652,4561,73,4,478.22,1912.88
13653,4561,46,3,8.37,25.11
13654,4562,94,1,491.84,491.84
13655,4562,59,5,50.53,252.65
13656,4563,62,3,378.63,1135.89
13657,4563,86,4,432.54,1730.16
13658,4564,5,5,463.08,2315.4
13659,4564,7,1,21.26,21.26
13660,4564,33,3,84.95,254.85
13661,4564,93,5,493.18,2465.9
13662,4564,17,2,279.22,558.44
13663,4565,76,3,264.16,792.48
13664,4565,20,3,163.74,491.22
13665,4565,3,3,298.06,894.18
13666,4566,61,2,236.77,473.54
13667,4566,64,2,386.16,772.32
13668,4566,72,5,471.19,2355.95
13669,4567,66,2,310.48,620.96
13670,4567,30,5,264.32,1321.6
13671,4567,66,5,310.48,1552.4
13672,4567,42,3,278.92,836.76
13673,4568,36,5,258.12,1290.6
13674,4568,73,4,478.22,1912.88
13675,4568,46,5,8.37,41.85
13676,4568,81,4,21.17,84.68
13677,4569,52,2,287.14,574.28
13678,4569,96,5,125.55,627.75
13679,4569,33,2,84.95,169.9
13680,4569,22,3,180.62,541.86
13681,4569,9,5,88.43,442.15
13682,4570,68,4,174.73,698.92
13683,4570,56,3,106.88,320.64
13684,4570,82,4,456.22,1824.88
13685,4570,70,4,336.06,1344.24
13686,4571,66,5,310.48,1552.4
13687,4571,86,5,432.54,2162.7
13688,4571,88,1,61.41,61.41
13689,4572,97,3,435.27,1305.81
13690,4572,29,5,148.73,743.65
13691,4572,29,4,148.73,594.92
13692,4572,76,3,264.16,792.48
13693,4573,51,5,462.38,2311.9
13694,4573,25,3,58.97,176.91
13695,4573,6,5,189.64,948.2
13696,4574,16,5,431.44,2157.2
13697,4575,28,3,401.9,1205.7
13698,4575,5,4,463.08,1852.32
13699,4575,71,3,208.34,625.02
13700,4575,31,3,465.13,1395.39
13701,4575,52,1,287.14,287.14
13702,4576,36,3,258.12,774.36
13703,4576,13,1,156.7,156.7
13704,4577,77,5,22.82,114.1
13705,4578,51,1,462.38,462.38
13706,4578,59,2,50.53,101.06
13707,4579,59,4,50.53,202.12
13708,4579,86,1,432.54,432.54
13709,4579,24,2,313.69,627.38
13710,4579,25,4,58.97,235.88
13711,4579,53,4,495.45,1981.8
13712,4580,92,5,170.38,851.9
13713,4581,23,3,109.37,328.11
13714,4582,77,1,22.82,22.82
13715,4582,27,4,169.87,679.48
13716,4582,4,2,286.47,572.94
13717,4582,21,1,466.52,466.52
13718,4582,22,3,180.62,541.86
13719,4583,68,1,174.73,174.73
13720,4583,60,2,463.32,926.64
13721,4583,38,3,307.83,923.49
13722,4583,79,3,219.91,659.73
13723,4583,17,2,279.22,558.44
13724,4584,41,1,132.03,132.03
13725,4585,65,1,315.15,315.15
13726,4585,91,5,97.89,489.45
13727,4585,21,3,466.52,1399.56
13728,4585,84,2,448.9,897.8
13729,4585,21,5,466.52,2332.6
13730,4586,5,3,463.08,1389.24
13731,4586,1,2,425.15,850.3
13732,4587,14,3,226.87,680.61
13733,4587,92,3,170.38,511.14
13734,4588,44,2,462.08,924.16
13735,4588,33,2,84.95,169.9
13736,4588,4,4,286.47,1145.88
13737,4588,8,2,351.35,702.7
13738,4588,84,5,448.9,2244.5
13739,4589,9,5,88.43,442.15
13740,4589,28,3,401.9,1205.7
13741,4590,68,1,174.73,174.73
13742,4591,55,1,317.52,317.52
13743,4591,1,3,425.15,1275.45
13744,4592,89,1,123.21,123.21
13745,4592,64,1,386.16,386.16
13746,4592,3,1,298.06,298.06
13747,4593,79,4,219.91,879.64
13748,4594,15,5,56.17,280.85
13749,4594,71,5,208.34,1041.7
13750,4594,53,5,495.45,2477.25
13751,4594,3,1,298.06,298.06
13752,4594,39,4,14.98,59.92
13753,4595,40,3,116.91,350.73
13754,4596,48,5,454.26,2271.3
13755,4596,86,5,432.54,2162.7
13756,4597,74,5,156.04,780.2
13757,4597,44,2,462.08,924.16
13758,4597,17,3,279.22,837.66
13759,4597,48,1,454.26,454.26
13760,4597,47,2,147.59,295.18
13761,4598,28,4,401.9,1607.6
13762,4598,5,2,463.08,926.16
13763,4599,59,5,50.53,252.65
13764,4599,55,5,317.52,1587.6
13765,4599,13,3,156.7,470.1
13766,4600,87,1,31.74,31.74
13767,4601,63,2,7.05,14.1
13768,4601,12,1,315.88,315.88
13769,4602,47,5,147.59,737.95
13770,4602,45,4,153.43,613.72
13771,4602,32,3,482.23,1446.69
13772,4602,11,2,192.64,385.28
13773,4602,51,2,462.38,924.76
13774,4603,32,2,482.23,964.46
13775,4603,37,4,18.93,75.72
13776,4604,51,2,462.38,924.76
13777,4604,96,3,125.55,376.65
13778,4604,34,4,52.96,211.84
13779,4604,38,2,307.83,615.66
13780,4605,85,3,276.89,830.67
13781,4605,12,3,315.88,947.64
13782,4606,50,1,338.6,338.6
13783,4606,22,1,180.62,180.62
13784,4606,85,5,276.89,1384.45
13785,4607,25,3,58.97,176.91
13786,4607,23,3,109.37,328.11
13787,4607,41,3,132.03,396.09
13788,4608,7,3,21.26,63.78
13789,4608,54,4,127.94,511.76
13790,4608,96,1,125.55,125.55
13791,4608,93,4,493.18,1972.72
13792,4609,24,1,313.69,313.69
13793,4609,16,2,431.44,862.88
13794,4610,59,3,50.53,151.59
13795,4610,44,2,462.08,924.16
13796,4611,30,5,264.32,1321.6
13797,4611,22,4,180.62,722.48
13798,4611,93,2,493.18,986.36
13799,4611,78,3,75.28,225.84
13800,4612,89,1,123.21,123.21
13801,4612,58,2,151.22,302.44
13802,4613,51,3,462.38,1387.14
13803,4613,45,1,153.43,153.43
13804,4613,85,5,276.89,1384.45
13805,4614,84,1,448.9,448.9
13806,4615,76,1,264.16,264.16
13807,4615,38,4,307.83,1231.32
13808,4615,73,4,478.22,1912.88
13809,4615,95,4,120.38,481.52
13810,4616,68,2,174.73,349.46
13811,4616,52,4,287.14,1148.56
13812,4617,40,2,116.91,233.82
13813,4617,31,5,465.13,2325.65
13814,4617,88,4,61.41,245.64
13815,4618,64,5,386.16,1930.8
13816,4618,49,1,129.19,129.19
13817,4618,52,3,287.14,861.42
13818,4618,36,1,258.12,258.12
13819,4619,13,4,156.7,626.8
13820,4620,3,1,298.06,298.06
13821,4620,54,5,127.94,639.7
13822,4620,16,4,431.44,1725.76
13823,4620,41,1,132.03,132.03
13824,4621,100,1,446.87,446.87
13825,4622,57,4,220.38,881.52
13826,4623,89,3,123.21,369.63
13827,4623,1,1,425.15,425.15
13828,4624,83,3,455.02,1365.06
13829,4624,9,4,88.43,353.72
13830,4624,26,2,93.84,187.68
13831,4625,92,4,170.38,681.52
13832,4625,4,5,286.47,1432.35
13833,4626,63,4,7.05,28.2
13834,4627,38,5,307.83,1539.15
13835,4627,80,3,231.93,695.79
13836,4627,78,4,75.28,301.12
13837,4627,65,3,315.15,945.45
13838,4627,93,5,493.18,2465.9
13839,4628,22,1,180.62,180.62
13840,4629,67,1,90.33,90.33
13841,4629,98,3,463.98,1391.94
13842,4629,58,3,151.22,453.66
13843,4630,92,5,170.38,851.9
13844,4630,65,3,315.15,945.45
13845,4631,15,3,56.17,168.51
13846,4631,74,1,156.04,156.04
13847,4631,42,1,278.92,278.92
13848,4631,65,2,315.15,630.3
13849,4631,99,3,308.48,925.44
13850,4632,74,2,156.04,312.08
13851,4632,96,2,125.55,251.1
13852,4632,5,2,463.08,926.16
13853,4633,52,5,287.14,1435.7
13854,4633,37,2,18.93,37.86
13855,4633,49,2,129.19,258.38
13856,4633,70,4,336.06,1344.24
13857,4633,80,5,231.93,1159.65
13858,4634,52,4,287.14,1148.56
13859,4634,25,4,58.97,235.88
13860,4634,10,1,403.13,403.13
13861,4635,90,3,432.36,1297.08
13862,4636,55,2,317.52,635.04
13863,4636,56,1,106.88,106.88
13864,4637,33,4,84.95,339.8
13865,4637,75,3,293.85,881.55
13866,4637,78,2,75.28,150.56
13867,4637,45,3,153.43,460.29
13868,4637,97,4,435.27,1741.08
13869,4638,51,3,462.38,1387.14
13870,4638,58,5,151.22,756.1
13871,4638,14,4,226.87,907.48
13872,4639,2,2,98.29,196.58
13873,4639,83,2,455.02,910.04
13874,4639,55,1,317.52,317.52
13875,4639,41,5,132.03,660.15
13876,4640,97,1,435.27,435.27
13877,4640,36,2,258.12,516.24
13878,4640,65,1,315.15,315.15
13879,4641,51,3,462.38,1387.14
13880,4641,59,4,50.53,202.12
13881,4642,50,5,338.6,1693.0
13882,4642,93,2,493.18,986.36
13883,4642,24,1,313.69,313.69
13884,4642,41,4,132.03,528.12
13885,4643,1,4,425.15,1700.6
13886,4643,6,5,189.64,948.2
13887,4643,60,1,463.32,463.32
13888,4643,75,3,293.85,881.55
13889,4643,12,5,315.88,1579.4
13890,4644,43,2,112.62,225.24
13891,4645,48,1,454.26,454.26
13892,4646,34,4,52.96,211.84
13893,4646,70,2,336.06,672.12
13894,4646,75,3,293.85,881.55
13895,4646,76,2,264.16,528.32
13896,4646,35,5,487.48,2437.4
13897,4647,78,4,75.28,301.12
13898,4647,92,5,170.38,851.9
13899,4647,82,2,456.22,912.44
13900,4648,50,2,338.6,677.2
13901,4649,41,5,132.03,660.15
13902,4649,24,1,313.69,313.69
13903,4649,56,1,106.88,106.88
13904,4649,63,1,7.05,7.05
13905,4649,50,5,338.6,1693.0
13906,4650,48,5,454.26,2271.3
13907,4650,99,5,308.48,1542.4
13908,4650,61,4,236.77,947.08
13909,4650,40,5,116.91,584.55
13910,4651,91,4,97.89,391.56
13911,4651,78,4,75.28,301.12
13912,4651,28,5,401.9,2009.5
13913,4652,65,5,315.15,1575.75
13914,4652,37,3,18.93,56.79
13915,4653,33,4,84.95,339.8
13916,4653,10,4,403.13,1612.52
13917,4653,75,5,293.85,1469.25
13918,4653,100,5,446.87,2234.35
13919,4654,97,2,435.27,870.54
13920,4655,3,5,298.06,1490.3
13921,4656,71,1,208.34,208.34
13922,4656,74,1,156.04,156.04
13923,4656,51,5,462.38,2311.9
13924,4656,24,4,313.69,1254.76
13925,4657,94,4,491.84,1967.36
13926,4657,77,2,22.82,45.64
13927,4657,81,1,21.17,21.17
13928,4657,80,5,231.93,1159.65
13929,4658,20,1,163.74,163.74
13930,4658,32,3,482.23,1446.69
13931,4658,94,5,491.84,2459.2
13932,4658,8,5,351.35,1756.75
